LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Yearly)-Direct Plan-IDCW Reinvestment	41.0225
LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly)-Regular Plan-IDCW Reinvestment	36.9533
LIC MF ULIS (5 Yrs. Single Premium)-Direct Plan-IDCW Reinvestment	41.0225
LIC MF ULIS (5 Yrs. Single Premium)-Regular Plan-IDCW Reinvestment	36.9533
Mahindra Manulife ELSS Tax Saver Fund - Direct Plan -Growth	33.0674
Mahindra Manulife ELSS Tax Saver Fund - Regular Plan - IDCW	18.3070
Mahindra Manulife ELSS Tax Saver Fund- Direct Plan - IDCW	22.3769
Mahindra Manulife ELSS Tax Saver Fund- Regular Plan - Growth	28.2557
Mirae Asset ELSS Tax Saver Fund - Direct Plan - Growth	53.871
Mirae Asset ELSS Tax Saver Fund - Direct Plan - IDCW	29.506
Mirae Asset ELSS Tax Saver Fund - Regular Plan - Growth	47.685
Mirae Asset ELSS Tax Saver Fund - Regular Plan - IDCW	25.112
Motilal Oswal ELSS Tax Saver Fund - Direct Plan - Growth Option	58.2711
Motilal Oswal ELSS Tax Saver Fund - IDCW Payout	30.2260
Motilal Oswal ELSS Tax Saver Fund - Regular Plan - Growth Option	50.9533
Motilal Oswal ELSS Tax Saver Fund Direct - IDCW Payout	38.7222
Navi ELSS Tax Saver Fund - Direct Plan IDCW Payout	33.5722
Navi ELSS Tax Saver Fund - Regular Plan IDCW Payout	28.7519
Navi ELSS Tax Saver Fund- Direct Plan- Growth Option	33.9931
Navi ELSS Tax Saver Fund- Regular Plan- Growth Option	28.7546
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN GROWTH	14.983
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - DIRECT PLAN IDCW PAYOUT	14.9899
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN GROWTH	14.6531
NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND - REGULAR PLAN IDCW PAYOUT	14.7111
NIPPON INDIA TAX SAVER (ELSS) FUND - ANNUAL IDCW Option	21.3471
NIPPON INDIA TAX SAVER (ELSS) FUND - DIRECT Plan - ANNUAL IDCW Option	23.1677
NIPPON INDIA TAX SAVER (ELSS) FUND - DIRECT Plan - IDCW Option	46.8990
NIPPON INDIA TAX SAVER (ELSS) FUND - IDCW Option	35.1173
Nippon India Tax Saver (ELSS) Fund-Growth Plan-Growth Option	126.7836
Nippon India Tax Saver Fund - Direct Plan Growth Plan - Growth Option	139.0180
NJ ELSS Tax Saver Scheme Direct Growth	14.59
NJ ELSS Tax Saver Scheme Direct IDCW	14.59
NJ ELSS Tax Saver Scheme Regular Growth	14.09
NJ ELSS Tax Saver Scheme Regular IDCW	14.09
PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option	19.1
PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option	39.33
PGIM India ELSS Tax Saver Fund - Regular Plan - Dividend Option	18.02
PGIM India ELSS Tax Saver Fund - Regular Plan - Growth Option	34.45
Parag Parikh ELSS Tax Saver Fund- Direct Growth	34.0745
Parag Parikh ELSS Tax Saver Fund- Regular Growth	31.7566
quant ELSS Tax Saver Fund - Growth Option - Direct Plan	398.4114
quant ELSS Tax Saver Fund - Growth Option - Regular Plan	356.7093
quant ELSS Tax Saver Fund - IDCW Option - Direct Plan	53.1105
quant ELSS Tax Saver Fund - IDCW Option - Regular Plan	49.5333
Quantum ELSS Tax Saver Fund - Direct Plan Growth Option	129.94
Quantum ELSS Tax Saver Fund - Direct Plan IDCW	129.94
Quantum ELSS Tax Saver Fund - Regular Plan Growth Option	124.18
Quantum ELSS Tax Saver Fund - Regular Plan IDCW	124.18
Samco ELSS Tax Saver Fund - Direct Plan - Growth Option	13.68
Samco ELSS Tax Saver Fund - Regular Plan - Growth Option	13.20
SBI Long Term Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	115.8907
SBI LONG TERM EQUITY FUND - DIRECT PLAN -GROWTH	467.8892
SBI Long Term Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	87.8634
SBI LONG TERM EQUITY FUND - REGULAR PLAN- GROWTH	433.3796
Shriram ELSS Tax Saver Fund - Direct Growth	23.0948
Shriram ELSS Tax Saver Fund - Direct- IDCW	22.9297
Shriram ELSS Tax Saver Fund - Regular Growth	20.6151
Shriram ELSS Tax Saver Fund - Regular-IDCW	20.6217
Sundaram Diversified Equity (ELSS) Direct Plan - Growth	229.3546
Sundaram Diversified Equity (ELSS) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	20.3926
Sundaram Diversified Equity (ELSS) Regular Plan - Growth	216.6852
Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	16.7963
Sundaram ELSS Tax Saver Fund Direct Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option	533.5098
Sundaram ELSS Tax Saver Fund Direct Plan Growth	534.0475
Sundaram ELSS Tax Saver Fund Regular Growth	499.9367
Sundaram ELSS Tax Saver Fund Regular Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option	400.9240
Tata ELSS Tax Saver Fund- Direct Plan - Payout of IDCW Option	223.7569
Tata ELSS Tax Saver Fund- Regular Plan - Payout of IDCW Option	97.5578
Tata ELSS Tax Saver Fund-Growth-Direct Plan	49.8175
Tata ELSS Tax Saver Fund-Growth-Regular Plan	43.5934
Taurus ELSS Tax Saver Fund - Direct Plan - Growth	200.94
Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	92.61
Taurus ELSS Tax Saver Fund - Regular Plan - Growth	184.54
Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	86.45
Union ELSS Tax Saver Fund - Direct Plan - Growth Option	68.56
Union ELSS Tax Saver Fund - Direct Plan - IDCW Option	68.56
Union ELSS Tax Saver Fund - Growth Option	63.22
Union ELSS Tax Saver Fund - IDCW Option	35.34
UTI ELSS Tax Saver Fund - Direct Plan - Growth Option	228.8284
UTI ELSS Tax Saver Fund - Direct Plan - IDCW	53.9264
UTI ELSS Tax Saver Fund - Regular Plan - Growth Option	204.7425
UTI ELSS Tax Saver Fund - Regular Plan - IDCW	39.1142
WhiteOak Capital ELSS Tax Saver Fund Direct Plan Growth	17.824
WhiteOak Capital ELSS Tax Saver Fund Direct Plan IDCW	17.824
WhiteOak Capital ELSS Tax Saver Fund Regular Plan Growth	17.040
WhiteOak Capital ELSS Tax Saver Fund Regular Plan IDCW	17.040
360 ONE FLEXICAP FUND-DIRECT PLAN- GROWTH	15.2710
360 ONE FLEXICAP FUND-DIRECT PLAN- IDCW	15.2710
360 ONE FLEXICAP FUND-REGULAR PLAN- GROWTH	14.8145
360 ONE FLEXICAP FUND-REGULAR PLAN- IDCW	14.8145
Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan	1970.13
Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan	1765.13
Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW	228.31
Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW	161.86
Axis Flexi Cap Fund - Direct Plan - Growth	28.73
Axis Flexi Cap fund - Direct Plan - IDCW	18.74
Axis Flexi Cap Fund - Regular Plan - Growth	26.06
Axis Flexi Cap Fund - Regular Plan - IDCW	17.17
Bajaj Finserv Flexi Cap Fund -Regular Plan-Growth	14.103
Bajaj Finserv Flexi Cap Fund-Direct Plan-Growth	14.471
Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW	14.471
Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW	14.103
BANDHAN Flexi Cap Fund - Regular Plan - Growth	205.070
BANDHAN Flexi Cap Fund - Regular Plan - IDCW	48.972
BANDHAN Flexi Cap Fund-Direct Plan-Growth	223.974
BANDHAN Flexi Cap Fund-Direct Plan-IDCW	53.297
BANK OF INDIA Flexi Cap Fund Direct Plan -Growth	36.36
BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW	31.07
BANK OF INDIA Flexi Cap Fund Regular Plan -Growth	33.65
BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW	30.57
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option	15.9204
Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option	14.5235
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option	15.2952
Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option	13.9546
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION	372.4900
CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	92.5600
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION	332.7200
CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	61.0000
DSP Flexi Cap Fund - Direct Plan - Growth	113.489
DSP Flexi Cap Fund - Direct Plan - IDCW	91.087
DSP Flexi Cap Fund - Regular Plan - Growth	102.236
DSP Flexi Cap Fund - Regular Plan - IDCW	63.257
Edelweiss Flexi Cap Fund - Direct Plan - Growth Option	42.926
Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option	35.243
Edelweiss Flexi Cap Fund - Regular - IDCW Option	30.54
Edelweiss Flexi Cap Fund - Regular Plan - Growth Option	37.194
Franklin India Flexi Cap Fund - Direct - Growth	1811.6054
Franklin India Flexi Cap Fund - Direct - IDCW 	75.4379
Franklin India Flexi Cap Fund - Growth	1629.2458
Franklin India Flexi Cap Fund - IDCW 	67.1774
HDFC Flexi Cap Fund - Growth Option - Direct Plan	2142.424
HDFC Flexi Cap Fund - Growth Plan	1961.541
HDFC Flexi Cap Fund - IDCW Option - Direct Plan	93.476
HDFC Flexi Cap Fund - IDCW Plan	77.755
Helios Flexi Cap Fund - Direct Plan - Growth Option	14.13
Helios Flexi Cap Fund - Direct Plan - IDCW Option	14.13
Helios Flexi Cap Fund - Regular Plan - Growth Option	13.81
Helios Flexi Cap Fund - Regular Plan - IDCW Option	13.81
HSBC Flexi Cap Fund - Direct Growth	237.4495
HSBC Flexi Cap Fund - Direct IDCW	47.2906
HSBC Flexi Cap Fund - Regular Growth	213.1217
HSBC Flexi Cap Fund - Regular IDCW	43.7449
ICICI Prudential Flexicap Fund - Direct Plan - Growth	19.08
ICICI Prudential Flexicap Fund - Direct Plan - IDCW	17.53
ICICI Prudential Flexicap Fund - Growth	18.21
ICICI Prudential Flexicap Fund - IDCW	16.66
Invesco India Flexi Cap Fund - Direct Plan - Growth	19.15
Invesco India Flexi Cap Fund - Direct Plan - IDCW	19.16
Invesco India Flexi Cap Fund - Growth	18.19
Invesco India Flexi Cap Fund - IDCW	18.19
ITI Flexi Cap Fund- Direct Plan- Growth	18.1043
ITI Flexi Cap Fund- Direct Plan- IDCW	18.1043
ITI Flexi Cap Fund- Regular Plan- Growth	17.3752
ITI Flexi Cap Fund- Regular Plan- IDCW	17.3752
JM Flexicap Fund (Direct) - Growth Option	109.8587
JM Flexicap Fund (Direct) - IDCW	99.8561
JM Flexicap Fund (Regular) - Growth option	96.7338
JM Flexicap Fund (Regular) - IDCW	74.5409
Kotak Flexicap Fund - Growth	83.734
Kotak Flexicap Fund - Growth - Direct	94.211
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option	50.562
Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct	57.536
LIC MF Flexi Cap Fund-Direct Plan-Growth	102.7855
LIC MF Flexi Cap Fund-Direct Plan-IDCW	34.5924
LIC MF Flexi Cap Fund-Regular Plan-Growth	93.4365
LIC MF Flexi Cap Fund-Regular Plan-IDCW	29.485
Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth	17.1552
Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW	14.8420
Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth	16.0034
Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW	13.7175
Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW	15.738
Mirae Asset Flexi Cap Fund - Direct Plan - Growth	15.784
Mirae Asset Flexi Cap Fund - Regular Plan - Growth	15.260
Mirae Asset Flexi Cap Fund - Regular Plan - IDCW	15.265
Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment	35.3738
Motilal Oswal Flexi cap Fund Direct Plan-Growth Option	66.5289
Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment	33.9378
Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option	60.1098
Navi Flexi Cap Fund - Direct Plan - Growth	25.5519
NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT	25.3589
NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT	25.3596
NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT	25.354
NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT	25.3273
NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT	25.3788
Navi Flexi Cap Fund - Regular Plan - Growth	22.2986
NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT	22.2992
NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT	22.3021
NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT	22.3074
NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT	22.3019
NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT	22.2961
Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option	17.2607
Nippon India Flexi Cap Fund - Direct Plan - IDCW Option	17.2607
Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option	16.3531
Nippon India Flexi Cap Fund - Regular Plan - IDCW Option	16.3531
NJ Flexi Cap Fund - Direct Plan - Growth Option	13.68
NJ Flexi Cap Fund - Direct Plan - IDCW Option	13.68
NJ Flexi Cap Fund - Regular Plan - Growth Option	13.29
NJ Flexi Cap Fund - Regular Plan - IDCW Option	13.29
PGIM India Flexi Cap Fund - Direct Plan - Dividend Option	21.26
PGIM India Flexi Cap Fund - Direct Plan - Growth Option	41.12
PGIM India Flexi Cap Fund - Regular Plan - Dividend Option	18.86
PGIM India Flexi Cap Fund - Regular Plan - Growth Option	35.25
Parag Parikh Flexi Cap Fund - Direct Plan - Growth	90.3489
Parag Parikh Flexi Cap Fund - Regular Plan - Growth	82.9834
quant Flexi Cap Fund - Growth Option - Regular Plan	96.852
quant Flexi Cap Fund - Growth Option-Direct Plan	107.4604
quant Flexi Cap Fund - IDCW Option - Direct Plan	73.0456
quant Flexi Cap Fund - IDCW Option - Regular Plan	69.222
Samco Flexi Cap Fund - Direct Plan - Growth Option	10.97
Samco Flexi Cap Fund - Regular Plan - Growth Option	10.46
SBI Flexicap Fund - DIRECT PLAN - Growth Option	118.3578
SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	59.1587
SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	47.5072
SBI Flexicap Fund - REGULAR PLAN -Growth Option	106.0958
Shriram Flexi Cap Fund - Direct Growth	22.2014
Shriram Flexi Cap Fund - Direct-IDCW	21.9953
Shriram Flexi Cap Fund - Regular Growth	19.7188
Shriram Flexi Cap Fund - Regular-IDCW	19.7144
Sundaram Flexicap Fund Direct Growth	15.1062
Sundaram Flexicap Fund Direct Plan IDCW Payout	14.3287
Sundaram Flexicap Fund Direct Plan IDCW Reinvestment	14.3287
Sundaram Flexicap Fund Regular Growth	14.4703
Sundaram Flexicap Fund Regular Plan IDCW Payout	13.7258
Sundaram Flexicap Fund Regular Plan IDCW Reinvestment	13.7258
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option 	26.5754
Tata Flexi Cap Fund -Regular Plan-Growth	23.9819
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	26.5754
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	23.9819
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	23.9819
Tata Flexi Cap Fund-Direct Plan-Growth	26.5754
Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option	117.53
Taurus Flexi Cap Fund - Direct Plan - Growth	232.96
Taurus Flexi Cap Fund - Regular Plan - Growth 	223.95
Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	108.68
TRUSTMF Flexi Cap Fund-Direct Plan- Growth	11.42
TRUSTMF Flexi Cap Fund-Direct Plan- IDCW	11.41
TRUSTMF Flexi Cap Fund-Regular Plan- Growth	11.2
TRUSTMF Flexi Cap Fund-Regular Plan- IDCW	11.2
Union Flexi Cap Fund - Direct Plan - Growth Option	55.73
Union Flexi Cap Fund - Direct Plan - IDCW Option	48.68
Union Flexi Cap Fund - Growth Option	50.13
Union Flexi Cap Fund - IDCW Option	31.66
UTI - Flexi Cap Fund-Growth Option	318.8612
UTI - Flexi Cap Fund-Growth Option - Direct	341.6416
UTI Flexi Cap Fund - Direct Plan - IDCW	227.357
UTI Flexi Cap Fund - Regular Plan - IDCW	210.8107
WhiteOak Capital Flexi Cap Fund Direct Plan IDCW	17.642
WhiteOak Capital Flexi Cap Fund Direct Plan-Growth	17.642
WhiteOak Capital Flexi Cap Fund Regular Plan IDCW	16.908
WhiteOak Capital Flexi Cap Fund Regular Plan-Growth	16.908
360 ONE Focused Equity Fund - Direct Plan - Dividend	52.0068
360 ONE Focused Equity Fund - Regular Plan - Dividend	41.0651
360 ONE Focused Equity Fund -Regular Plan - Growth	46.4117
360 ONE Focused Equity Fund-Direct Plan-Growth	52.5427
Aditya Birla Sun Life Focused Fund - Growth - Direct Plan	158.1353
Aditya Birla Sun Life Focused Fund -Direct - IDCW	60.1368
Aditya Birla Sun Life Focused Fund -Growth Option	140.5757
Aditya Birla Sun Life Focused Fund -Regular - IDCW	25.5665
Axis Focused Fund - Direct Plan - Growth Option	62.71
Axis Focused Fund - Direct Plan - IDCW	34.84
Axis Focused Fund - Regular Plan - Growth Option	54.41
Axis Focused Fund - Regular Plan - IDCW	19.59
BANDHAN Focused Equity Fund - Regular Plan - Growth	84.475
BANDHAN Focused Equity Fund - Regular Plan - IDCW	19.286
BANDHAN Focused Equity Fund-Direct Plan-Growth	99.285
BANDHAN Focused Equity Fund-Direct Plan-IDCW	33.920
BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option	24.4445
BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option	17.5763
BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option	15.5934
BARODA BNP PARIBAS Focused Fund - Regular Plan-Growth Option	21.6433
Canara Robeco Focused Equity Fund - Direct Plan - Growth Option	20.7300
Canara Robeco Focused Equity Fund - Direct Plan - IDCW (Payout/Reinvestment)	19.5200
Canara Robeco Focused Equity Fund - Regular Plan - Growth Option	19.4600
Canara Robeco Focused Equity Fund - Regular Plan - IDCW (Payout/Reinvestment)	18.2400
DSP Focused Fund - Direct Plan - Growth	60.811
DSP Focused Fund - Direct Plan - IDCW	42.744
DSP Focused Fund - Regular Plan - Growth	54.544
DSP Focused Fund - Regular Plan - IDCW	21.904
Edelweiss Focused Fund - Direct Plan - Growth	17.09
Edelweiss Focused Fund - Direct Plan - IDCW	17.09
Edelweiss Focused Fund - Regular Plan - Growth	16.312
Edelweiss Focused Fund - Regular Plan - IDCW	16.312
Franklin India Focused Equity Fund - Direct - Growth	118.4114
Franklin India Focused Equity Fund - Direct - IDCW 	44.9805
Franklin India Focused Equity Fund - Growth Plan	105.2497
Franklin India Focused Equity Fund - IDCW 	37.9898
HDFC Focused 30 Fund - Growth Option - Direct Plan	257.143
HDFC Focused 30 Fund - GROWTH PLAN	227.141
HDFC Focused 30 Fund - IDCW Option - Direct Plan	32.691
HDFC Focused 30 Fund - IDCW PLAN	25.219
HSBC Focused Fund - Direct Growth	25.9175
HSBC Focused Fund - Direct IDCW	22.9972
HSBC Focused Fund - Regular Growth	24.195
HSBC Focused Fund - Regular IDCW	18.6648
ICICI Prudential Focused Equity Fund - Direct Plan - Growth	102.80
ICICI Prudential Focused Equity Fund - Direct Plan - IDCW	62.19
ICICI Prudential Focused Equity Fund - Growth	89.84
ICICI Prudential Focused Equity Fund - IDCW	28.82
Invesco India Focused Fund - Direct Plan - Growth	29.87
Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.31
Invesco India Focused Fund - Growth	27.81
Invesco India Focused Fund - IDCW (Payout / Reinvestment)	22.39
ITI Focused Equity Fund - Direct Plan - Growth	15.1698
ITI Focused Equity Fund - Direct Plan - IDCW	15.1698
ITI Focused Equity Fund - Regular Plan - Growth	14.6335
ITI Focused Equity Fund - Regular Plan - IDCW	14.6335
JM Focused Fund (Direct)  - Growth Option	22.3626
JM Focused Fund (Direct) -  IDCW	21.9159
JM Focused Fund (Regular) - Growth Option	19.2084
JM Focused Fund (Regular) - IDCW	19.2077
Kotak Focused equity Fund- Direct Plan- Growth option	26.774
Kotak Focused Equity Fund- Regular plan _ Growth Option	24.409
Kotak Focused Equity Fund- Regular Plan-Income Distribution cum capital withdrawal option	24.409
Kotak Focused Equity Fund-Direct Plan- Income Distribution cum capital withdrawal option	26.775
LIC MF Focused Fund-Direct Plan-Growth	23.5779
LIC MF Focused Fund-Direct Plan-IDCW	23.5598
LIC MF Focused Fund-Regular Plan-Growth	21.4923
LIC MF Focused Fund-Regular Plan-IDCW	21.4921
Mahindra Manulife Focused Fund - Direct Plan - IDCW	21.0012
Mahindra Manulife Focused Fund - Direct Plan -Growth	28.6622
Mahindra Manulife Focused Fund - Regular Plan - Growth	26.3038
Mahindra Manulife Focused Fund - Regular Plan - IDCW	18.9779
Mirae Asset Focused Fund Direct IDCW	25.271
Mirae Asset Focused Fund Direct Plan Growth	27.473
Mirae Asset Focused Fund Regular IDCW	23.255
Mirae Asset Focused Fund Regular Plan Growth	25.296
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option	49.5840
Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option	42.4883
Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment	21.8984
Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment	18.8459
NIPPON INDIA FOCUSED EQUITY FUND - DIRECT Plan - IDCW Option	47.3183
Nippon India Focused Equity Fund - Direct Plan Growth Plan - Growth Option	131.6790
NIPPON INDIA FOCUSED EQUITY FUND - IDCW OPTION	34.5222
Nippon India Focused Equity Fund -Growth Plan -Growth Option	119.8003
Old Bridge Focused Equity Fund - Direct Growth	12.04
Old Bridge Focused Equity Fund - Direct IDCW	12.04
Old Bridge Focused Equity Fund - Regular Growth	11.87
Old Bridge Focused Equity Fund - Regular IDCW	11.87
quant Focused Fund - Growth Option - Regular Plan	84.3102
quant Focused Fund - Growth Option-Direct Plan	93.3237
quant Focused Fund - IDCW Option - Direct Plan	54.5555
quant Focused Fund - IDCW Option - Regular Plan	62.6882
SBI Focused Equity Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	93.9515
SBI FOCUSED EQUITY FUND - DIRECT PLAN -GROWTH	385.5367
SBI Focused Equity Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	62.8838
SBI FOCUSED EQUITY FUND - REGULAR PLAN -GROWTH	343.7985
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option	173.7115
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Half Yearly Income Distribution CUM Capital Withdrawal Option	44.1721
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option	157.0877
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Half Yearly Income Distribution CUM Capital Withdrawal Option	40.6801
TATA Focused Equity Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option 	25.1472
TATA Focused Equity Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option 	25.1472
TATA Focused Equity Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option 	22.9356
TATA Focused Equity Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option 	22.9356
Tata Focused Equity Fund-Direct Plan-Growth	25.1472
Tata Focused Equity Fund-Regular Plan-Growth	22.9356
Union Focused Fund - Direct Plan - Growth Option	26.22
Union Focused Fund - Direct Plan - IDCW Option	26.22
Union Focused Fund - Regular Plan - Growth Option	24.81
Union Focused Fund - Regular Plan - IDCW Option	24.81
UTI Focused Fund - Direct Plan - Growth Option	16.2703
UTI Focused Fund - Direct Plan - IDCW Payout Option	16.2699
UTI Focused Fund - Regular Plan - Growth Option	15.3534
UTI Focused Fund - Regular Plan - IDCW Payout Option	15.3535
Aditya Birla Sun Life Equity Advantage Fund - Growth - Direct Plan	982.65
Aditya Birla Sun Life Equity Advantage Fund - Regular Growth	884.59
Aditya Birla Sun Life Equity Advantage Fund -Direct - IDCW	210.59
Aditya Birla Sun Life Equity Advantage Fund -Regular - IDCW	137.2
Axis Growth Opportunities Fund - Direct Plan - Growth	34.65
Axis Growth Opportunities Fund - Direct Plan - IDCW	25.09
Axis Growth Opportunities Fund - Regular Plan - Growth	31.51
Axis Growth Opportunities Fund - Regular Plan - IDCW	19.83
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth	12.175
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- IDCW	12.175
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- Growth	11.950
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- IDCW	11.950
BANDHAN Core Equity Fund - Regular Plan - Growth	130.159
BANDHAN Core Equity Fund - Regular Plan - IDCW	28.422
BANDHAN Core Equity Fund-Direct Plan-Growth	151.459
BANDHAN Core Equity Fund-Direct Plan-IDCW	37.201
BANK OF INDIA Large & Mid Cap  Equity Fund Regular Plan- Quarterly IDCW	31.31
BANK OF INDIA Large & Mid Cap Equity Fund Direct  Plan- Quarterly IDCW	27.38
BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan- Bonus	50.90
BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan-Growth	98.55
BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan-Regular IDCW	26.97
BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan- Growth	94.44
BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Bonus	94.44
BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Quarterly IDCW	26.64
BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Regular IDCW	26.44
BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan- Growth	85.99
BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan- Regular IDCW	25.66
BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan-Bonus	85.98
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option	28.3321
Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option	21.7124
Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option	26.4188
Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option	19.0458
CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - GROWTH OPTION	288.8200
CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - IDCW (Payout/Reinvestment)	131.1800
